FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame type by frame stock ,Unit/strip,Process,Data_Before_Filter,Data_After_Filter
FR1324,2.0,423.71,TQ-400E400C016K,4X4,QFN,Copper,700.0,,3,3
FR1324,3.0,250.17,TQ-400E4001016A,4X4,SLP,,700.0,Step Cut,0,0
FR1324,3.0,250.17,TQ-400E4001016K,4X4,SLP,,700.0,Step Cut,0,0
FR1324,3.0,383.14,TQ-400E400C016A,4X4,QFN,Copper,700.0,,3,3
FR1324,3.0,383.14,TQ-400E400C016K,4X4,QFN,Copper,700.0,,3,3
FR1324,5.0,197.87,TQ-400E4001016A,4X4,SLP,,700.0,Full Cut,0,0
FR1324,5.0,197.87,TQ-400E4001016K,4X4,SLP,,700.0,Full Cut,0,0
FR1324,5.0,231.6,TQ-400E400C016A,4X4,QFN,Copper,700.0,,23,22
FR1324,5.0,231.6,TQ-400E400C016K,4X4,QFN,Copper,700.0,,23,22
FR1325,1.0,411.34,TQ-400E400B024P,4X4,QFN,0,700.0,,2,2
FR1325,1.0,411.34,TQC400E400B024P,4X4,QFN,0,700.0,,2,2
FR1325,3.0,244.05,TQ-400E400B024P,4X4,QFN,0,700.0,,11,10
FR1325,3.0,244.05,TQC400E400B024P,4X4,QFN,0,700.0,,11,10
FR1327,3.0,183.35,NQ-700E7001048A,7X7,SLP,,240.0,Step Cut,0,0
FR1327,3.0,183.35,NQ-700E7001048K,7X7,SLP,,240.0,Step Cut,0,0
FR1327,3.0,183.35,NQC700E7001048A,7X7,SLP,,240.0,Step Cut,0,0
FR1327,3.0,183.35,NQC700E7001048K,7X7,SLP,,240.0,Step Cut,0,0
FR1327,3.0,183.35,NQC700M7001048A,7X7,SLP,,240.0,Step Cut,0,0
FR1327,3.0,255.47,NQC700M700B048A,7X7,QFN,Copper,240.0,,2,2
FR1327,3.0,183.35,NQO700E7001048A,7X7,SLP,,240.0,Step Cut,0,0
FR1327,5.0,163.25,NQ-700E7001048A,7X7,SLP,,240.0,Full Cut,0,0
FR1327,5.0,163.25,NQ-700E7001048K,7X7,SLP,,240.0,Full Cut,0,0
FR1327,5.0,163.25,NQC700E7001048A,7X7,SLP,,240.0,Full Cut,0,0
FR1327,5.0,163.25,NQC700E7001048K,7X7,SLP,,240.0,Full Cut,0,0
FR1327,5.0,163.25,NQC700M7001048A,7X7,SLP,,240.0,Full Cut,0,0
FR1327,5.0,160.64,NQC700M700B048A,7X7,QFN,Copper,240.0,,10,8
FR1327,5.0,163.25,NQO700E7001048A,7X7,SLP,,240.0,Full Cut,0,0
FR1327,7.0,160.35,NQ-700E7001048A,7X7,SLP,,240.0,,0,0
FR1327,7.0,160.35,NQ-700E7001048K,7X7,SLP,,240.0,,0,0
FR1327,7.0,160.35,NQC700E7001048A,7X7,SLP,,240.0,,0,0
FR1327,7.0,160.35,NQC700E7001048K,7X7,SLP,,240.0,,0,0
FR1327,7.0,160.35,NQC700M7001048A,7X7,SLP,,240.0,,0,0
FR1327,7.0,160.35,NQC700M700B048A,7X7,QFN,Copper,240.0,,0,0
FR1327,7.0,160.35,NQO700E7001048A,7X7,SLP,,240.0,,0,0
FR1328,5.0,231.6,NQ-400E400C016A,4X4,QFN,Copper,700.0,,23,22
FR1328,5.0,231.6,NQ-400E400C016K,4X4,QFN,Copper,700.0,,23,22
FR1338,5.0,189.7,TD-500S400B016A,4X5,QFN,Copper,550.0,,2,2
FR1338,5.0,189.7,TD-500S400B016K,4X5,QFN,Copper,550.0,,2,2
FR1339,3.0,214.51,NDC600M400A023P,4X6,QFN,0,490.0,,1,0
FR1339,3.0,214.51,NDW600M400A023P,4X6,QFN,0,490.0,,1,0
FR1341,3.0,238.58,ND-500S600G008A,6X5,QFN,0,385.0,,2,2
FR1341,3.0,238.58,TD-500E600G008A,6X5,QFN,0,385.0,,2,2
FR1341,3.0,238.58,TD-500E600G008K,6X5,QFN,0,385.0,,2,2
FR1341,3.0,238.58,TDC500E600G008A,6X5,QFN,0,385.0,,2,2
FR1341,3.0,238.58,TDC500E600G008K,6X5,QFN,0,385.0,,2,2
FR1341,3.0,238.58,TDC500S600G008A,6X5,QFN,0,385.0,,2,2
FR1341,5.0,159.95,ND-500S600G008A,6X5,QFN,0,385.0,,1,0
FR1341,5.0,159.95,TD-500E600G008A,6X5,QFN,0,385.0,,1,0
FR1341,5.0,159.95,TD-500E600G008K,6X5,QFN,0,385.0,,1,0
FR1341,5.0,159.95,TDC500E600G008A,6X5,QFN,0,385.0,,1,0
FR1341,5.0,159.95,TDC500E600G008K,6X5,QFN,0,385.0,,1,0
FR1341,5.0,159.95,TDC500S600G008A,6X5,QFN,0,385.0,,1,0
FR1357,2.0,170.58,NQ-600E6001048A,6X6,SLP,,315.0,,0,0
FR1357,2.0,170.58,NQ-600E6001048K,6X6,SLP,,315.0,,0,0
FR1357,2.0,170.58,TQC600E6001048A,6X6,SLP,,315.0,,0,0
FR1357,3.0,204.58,NQ-600E6001048A,6X6,SLP,,315.0,Step Cut,0,0
FR1357,3.0,204.58,NQ-600E6001048K,6X6,SLP,,315.0,Step Cut,0,0
FR1357,3.0,204.58,TQC600E6001048A,6X6,SLP,,315.0,Step Cut,0,0
FR1357,5.0,247.85,NQ-600E6001048A,6X6,SLP,,315.0,Full Cut,0,0
FR1357,5.0,247.85,NQ-600E6001048K,6X6,SLP,,315.0,Full Cut,0,0
FR1357,5.0,247.85,TQC600E6001048A,6X6,SLP,,315.0,Full Cut,0,0
FR1376,5.0,239.86,MDF300E220Z004A,3X2.2,QFN,Copper,1530.0,,1,0
FR1376,5.0,239.86,MDF300E220Z004K,3X2.2,QFN,Copper,1530.0,,1,0
FR1390,2.0,390.97,ND-200E2201006A,2.2X2,SLP,,2210.0,,0,0
FR1390,2.0,390.97,ND-200E220C006A,2.2X2,QFN,Copper,2210.0,,0,0
FR1390,3.0,218.86,ND-200E2201006A,2.2X2,SLP,,2210.0,Step Cut,0,0
FR1390,3.0,218.86,ND-200E220C006A,2.2X2,QFN,Copper,2210.0,,0,0
FR1390,5.0,275.94,ND-200E2201006A,2.2X2,SLP,,2210.0,Full Cut,0,0
FR1390,5.0,275.94,ND-200E220C006A,2.2X2,QFN,Copper,2210.0,,0,0
FR1392,3.0,254.8,TD-200E2001006A,2X2,SLP,,2470.0,Step Cut,0,0
FR1392,3.0,254.8,TD-200E2001006K,2X2,SLP,,2470.0,Step Cut,0,0
FR1392,5.0,283.36,TD-200E2001006A,2X2,SLP,,2470.0,Full Cut,0,0
FR1392,5.0,283.36,TD-200E2001006K,2X2,SLP,,2470.0,Full Cut,0,0
FR1393,3.0,191.69,ND-300E3001010A,3X3,SLP,,1170.0,Step Cut,0,0
FR1393,3.0,517.19,ND-300E300B010A,3X3,QFN,Copper,1170.0,,5,5
FR1393,5.0,224.0,ND-300E3001010A,3X3,SLP,,1170.0,Full Cut,0,0
FR1393,5.0,259.97,ND-300E300B010A,3X3,QFN,Copper,1170.0,,10,10
FR1397,3.0,142.44,TD-400E4001008A,4X4,SLP,,700.0,Step Cut,0,0
FR1397,3.0,142.44,TDC400E4001008A,4X4,SLP,,700.0,Step Cut,0,0
FR1397,5.0,167.97,TD-400E4001008A,4X4,SLP,,700.0,Full Cut,0,0
FR1397,5.0,167.97,TDC400E4001008A,4X4,SLP,,700.0,Full Cut,0,0
FR1401,2.0,213.28,MQC600E6001032A,6X6,SLP,,315.0,,0,0
FR1401,2.0,213.28,MQC600E6001032K,6X6,SLP,,315.0,,0,0
FR1401,2.0,213.28,MQC600E6001032U,6X6,SLP,,315.0,,0,0
FR1401,3.0,222.39,MQC600E6001032A,6X6,SLP,,315.0,Step Cut,0,0
FR1401,3.0,222.39,MQC600E6001032K,6X6,SLP,,315.0,Step Cut,0,0
FR1401,3.0,222.39,MQC600E6001032U,6X6,SLP,,315.0,Step Cut,0,0
FR1401,5.0,189.21,MQC600E6001032A,6X6,SLP,,315.0,Full Cut,0,0
FR1401,5.0,189.21,MQC600E6001032K,6X6,SLP,,315.0,Full Cut,0,0
FR1401,5.0,189.21,MQC600E6001032U,6X6,SLP,,315.0,Full Cut,0,0
FR1405,3.0,344.98,NQ-200E3001009C,3X2,SLP,,1690.0,Step Cut,0,0
FR1405,3.0,344.98,NQ-200E3001009N,3X2,SLP,,1690.0,Step Cut,0,0
FR1405,3.0,235.55,NQ-200E300B009C,3X2,QFN,0,1690.0,,3,3
FR1405,3.0,235.55,NQ-200E300B009N,3X2,QFN,0,1690.0,,3,3
FR1405,5.0,332.28,NQ-200E3001009C,3X2,SLP,,1690.0,Full Cut,0,0
FR1405,5.0,332.28,NQ-200E3001009N,3X2,SLP,,1690.0,Full Cut,0,0
FR1405,5.0,341.81,NQ-200E300B009C,3X2,QFN,0,1690.0,,3,3
FR1405,5.0,341.81,NQ-200E300B009N,3X2,QFN,0,1690.0,,3,3
FR1406,3.0,173.16,ND-300E3001010A,3X3,SLP,,1170.0,Step Cut,0,0
FR1406,3.0,173.16,ND-300E3001010K,3X3,SLP,,1170.0,Step Cut,0,0
FR1406,3.0,173.16,NQ-300E3001010A,3X3,SLP,,1170.0,Step Cut,0,0
FR1406,5.0,230.93,ND-300E3001010A,3X3,SLP,,1170.0,Full Cut,0,0
FR1406,5.0,230.93,ND-300E3001010K,3X3,SLP,,1170.0,Full Cut,0,0
FR1406,5.0,230.93,NQ-300E3001010A,3X3,SLP,,1170.0,Full Cut,0,0
FR1407,0.0,185.67,MQC500E5001032A,5X5,SLP,,440.0,,0,0
FR1407,0.0,185.67,MQC500E5001032K,5X5,SLP,,440.0,,0,0
FR1407,2.0,257.26,MQC500E5001032A,5X5,SLP,,440.0,,0,0
FR1407,2.0,257.26,MQC500E5001032K,5X5,SLP,,440.0,,0,0
FR1407,3.0,243.47,MQC500E5001032A,5X5,SLP,,440.0,Step Cut,0,0
FR1407,3.0,243.47,MQC500E5001032K,5X5,SLP,,440.0,Step Cut,0,0
FR1407,5.0,169.45,MQC500E5001032A,5X5,SLP,,440.0,Full Cut,0,0
FR1407,5.0,169.45,MQC500E5001032K,5X5,SLP,,440.0,Full Cut,0,0
FR1414,3.0,224.78,TD-300D2001012A,2X3,SLP,,1710.0,Step Cut,0,0
FR1414,3.0,224.78,TD-300E2001012A,2X3,SLP,,1710.0,Step Cut,0,0
FR1414,3.0,224.78,TD-300E2001012K,2X3,SLP,,1710.0,Step Cut,0,0
FR1414,3.0,224.78,TDC300E2001012A,2X3,SLP,,1710.0,Step Cut,0,0
FR1414,3.0,224.78,TDC300E2001012K,2X3,SLP,,1710.0,Step Cut,0,0
FR1414,5.0,250.81,TD-300D2001012A,2X3,SLP,,1710.0,Full Cut,0,0
FR1414,5.0,250.81,TD-300E2001012A,2X3,SLP,,1710.0,Full Cut,0,0
FR1414,5.0,250.81,TD-300E2001012K,2X3,SLP,,1710.0,Full Cut,0,0
FR1414,5.0,250.81,TDC300E2001012A,2X3,SLP,,1710.0,Full Cut,0,0
FR1414,5.0,250.81,TDC300E2001012K,2X3,SLP,,1710.0,Full Cut,0,0
FR1415,2.0,290.8,ND-200E2001006A,2X2,SLP,,2470.0,,0,0
FR1415,2.0,290.8,ND-300E300E006A,3X3,QFN,Copper,1170.0,,1,0
FR1415,2.0,290.8,NDC200E2001006A,2X2,SLP,,2470.0,,0,0
FR1415,2.0,290.8,TD-200E2001006A,2X2,SLP,,2470.0,,0,0
FR1415,2.0,290.8,TD-200E2001006K,2X2,SLP,,2470.0,,0,0
FR1415,2.0,290.8,TD-200E200C006A,2X2,QFN,Copper,2470.0,,0,0
FR1415,2.0,290.8,TDC200E2001006A,2X2,SLP,,2470.0,,0,0
FR1415,2.0,290.8,TDC200E2001006K,2X2,SLP,,2470.0,,0,0
FR1415,3.0,219.76,ND-200E2001006A,2X2,SLP,,2470.0,Step Cut,0,0
FR1415,3.0,517.19,ND-300E300E006A,3X3,QFN,Copper,1170.0,,5,5
FR1415,3.0,219.76,NDC200E2001006A,2X2,SLP,,2470.0,Step Cut,0,0
FR1415,3.0,219.76,TD-200E2001006A,2X2,SLP,,2470.0,Step Cut,0,0
FR1415,3.0,219.76,TD-200E2001006K,2X2,SLP,,2470.0,Step Cut,0,0
FR1415,3.0,380.77,TD-200E200C006A,2X2,QFN,Copper,2470.0,,2,2
FR1415,3.0,219.76,TDC200E2001006A,2X2,SLP,,2470.0,Step Cut,0,0
FR1415,3.0,219.76,TDC200E2001006K,2X2,SLP,,2470.0,Step Cut,0,0
FR1415,5.0,302.86,ND-200E2001006A,2X2,SLP,,2470.0,Full Cut,0,0
FR1415,5.0,259.97,ND-300E300E006A,3X3,QFN,Copper,1170.0,,10,10
FR1415,5.0,302.86,NDC200E2001006A,2X2,SLP,,2470.0,Full Cut,0,0
FR1415,5.0,302.86,TD-200E2001006A,2X2,SLP,,2470.0,Full Cut,0,0
FR1415,5.0,302.86,TD-200E2001006K,2X2,SLP,,2470.0,Full Cut,0,0
FR1415,5.0,340.53,TD-200E200C006A,2X2,QFN,Copper,2470.0,,5,5
FR1415,5.0,302.86,TDC200E2001006A,2X2,SLP,,2470.0,Full Cut,0,0
FR1415,5.0,302.86,TDC200E2001006K,2X2,SLP,,2470.0,Full Cut,0,0
FR1417,5.0,260.77,NQ-500E5001032A,5X5,SLP,,440.0,Full Cut,0,0
FR1420,5.0,180.84,TQ-350D900B042A,9X3.5,QFN,Copper,330.0,,2,2
FR1420,5.0,180.84,TQ-350E900B042A,9X3.5,QFN,Copper,330.0,,2,2
FR1420,5.0,180.84,TQC350D900B042A,9X3.5,QFN,Copper,330.0,,2,2
FR1420,5.0,217.55,TQC350D900B042K,3.5X9,QFN,Copper,330.0,,0,0
FR1422,3.0,198.34,NQ-700E700B048P,7X7,QFN,0,240.0,,7,6
FR1422,3.0,198.34,NQC700E700B048P,7X7,QFN,0,240.0,,7,6
FR1426,1.0,360.5,TQ-500E500B024P,5X5,QFN,Full PPF,440.0,,2,2
FR1426,1.0,360.5,TQC500E500B024P,5X5,QFN,Full PPF,440.0,,2,2
FR1441,3.0,212.22,TD-300E2001010A,2X3,SLP,,1710.0,Step Cut,0,0
FR1441,5.0,272.31,TD-300E2001010A,2X3,SLP,,1710.0,Full Cut,0,0
FR1442,3.0,276.1,NQ-300E3001016A,3X3,SLP,,1170.0,Step Cut,0,0
FR1442,3.0,517.19,NQ-300E300B016A,3X3,QFN,Copper,1170.0,,5,5
FR1442,5.0,296.54,NQ-300E3001016A,3X3,SLP,,1170.0,Full Cut,0,0
FR1442,5.0,259.97,NQ-300E300B016A,3X3,QFN,Copper,1170.0,,10,10
FR1443,3.0,210.29,NQ-600E6001036A,6X6,SLP,,315.0,Step Cut,0,0
FR1443,3.0,210.29,NQC600E6001036A,6X6,SLP,,315.0,Step Cut,0,0
FR1443,3.0,210.29,NQC600E6001036K,6X6,SLP,,315.0,Step Cut,0,0
FR1443,5.0,210.57,NQ-600E6001036A,6X6,SLP,,315.0,Full Cut,0,0
FR1443,5.0,210.57,NQC600E6001036A,6X6,SLP,,315.0,Full Cut,0,0
FR1443,5.0,210.57,NQC600E6001036K,6X6,SLP,,315.0,Full Cut,0,0
FR1447,3.0,182.98,NQ-700E7001056A,7X7,SLP,,240.0,Step Cut,0,0
FR1447,3.0,182.98,NQC700E7001056A,7X7,SLP,,240.0,Step Cut,0,0
FR1447,3.0,182.98,NQC700E7001056K,7X7,SLP,,240.0,Step Cut,0,0
FR1447,5.0,174.74,NQ-700E7001056A,7X7,SLP,,240.0,Full Cut,0,0
FR1447,5.0,174.74,NQC700E7001056A,7X7,SLP,,240.0,Full Cut,0,0
FR1447,5.0,174.74,NQC700E7001056K,7X7,SLP,,240.0,Full Cut,0,0
FR1449,3.0,178.73,TD-300E3001010A,3X3,SLP,,1170.0,Step Cut,0,0
FR1449,3.0,178.73,TD-300E3001010K,3X3,SLP,,1170.0,Step Cut,0,0
FR1449,5.0,245.8,TD-300E3001010A,3X3,SLP,,1170.0,Full Cut,0,0
FR1449,5.0,245.8,TD-300E3001010K,3X3,SLP,,1170.0,Full Cut,0,0
FR1451,5.0,226.68,TQ-250E450A030A,4.5X2.5,QFN,Copper,900.0,,1,0
FR1451,5.0,226.68,TQC250E450A030A,4.5X2.5,QFN,Copper,900.0,,1,0
FR1456,2.0,256.85,NQP400E3501014C,3.5X4,SLP,,770.0,,0,0
FR1456,2.0,256.85,NQP400E3501014N,3.5X4,SLP,,770.0,,0,0
FR1456,3.0,259.71,NQP400E3501014C,3.5X4,SLP,,770.0,Step Cut,0,0
FR1456,3.0,259.71,NQP400E3501014N,3.5X4,SLP,,770.0,Step Cut,0,0
FR1456,5.0,205.04,NQP400E3501014C,3.5X4,SLP,,770.0,Full Cut,0,0
FR1456,5.0,205.04,NQP400E3501014N,3.5X4,SLP,,770.0,Full Cut,0,0
FR1456,7.0,188.48,NQP400E3501014C,3.5X4,SLP,,770.0,,0,0
FR1456,7.0,188.48,NQP400E3501014N,3.5X4,SLP,,770.0,,0,0
FR1462,1.0,360.5,TQC500E500A036D,5X5,QFN,Full PPF,440.0,,2,2
FR1462,1.0,360.5,TQC500E500A036P,5X5,QFN,Full PPF,440.0,,2,2
FR1462,1.0,360.5,TQC500M500A036P,5X5,QFN,Full PPF,440.0,,2,2
FR1464,2.0,288.07,NQ-400E4001020A,4X4,SLP,,700.0,,0,0
FR1464,3.0,232.75,NQ-400E4001020A,4X4,SLP,,700.0,Step Cut,0,0
FR1464,5.0,199.09,NQ-400E4001020A,4X4,SLP,,700.0,Full Cut,0,0
FR1469,1.0,411.34,TQ-400S400A032P,4X4,QFN,0,700.0,,2,2
FR1474,5.0,311.73,TD-400M300B014A,3X4,QFN,0,910.0,,3,3
FR1474,5.0,286.67,TD-400M300B014K,3X4,QFN,0,900.0,,0,0
FR1476,5.0,197.99,TQ-500E500B032A,5X5,QFN,0,440.0,,13,12
FR1476,5.0,197.99,TQ-500E500B032K,5X5,QFN,0,440.0,,13,12
FR1479,5.0,304.72,TD-300E300B010A,3X3,QFN,0,1170.0,,15,14
FR1479,5.0,304.72,TD-300E300B010K,3X3,QFN,0,1170.0,,15,14
FR1479,5.0,304.72,TDC300E300B010K,3X3,QFN,0,1170.0,,15,14
FR1480,5.0,231.6,TQ-400E400C016A,4X4,QFN,Copper,700.0,,23,22
FR1480,5.0,231.6,TQ-400E400C016K,4X4,QFN,Copper,700.0,,23,22
FR1486,5.0,204.73,TQ-400E500B024A,5X4,QFN,0,550.0,,2,2
FR1486,5.0,214.9,TQ-400E500B024K,4X5,QFN,0,550.0,,1,0
FR1490,5.0,231.6,TQ-400E400B020A,4X4,QFN,Copper,700.0,,23,22
FR1490,5.0,231.6,TQ-400E400B020K,4X4,QFN,Copper,700.0,,23,22
FR1490,5.0,231.6,TQC400E400B020K,4X4,QFN,Copper,700.0,,23,22
FR1492,5.0,212.33,TQ-500E500C020A,5X5,QFN,Copper,440.0,,16,16
FR1492,5.0,212.33,TQ-500E500C020E,5X5,QFN,Copper,440.0,,16,16
FR1492,5.0,212.33,TQ-500E500C020K,5X5,QFN,Copper,440.0,,16,16
FR1492,5.0,212.33,TQC500E500C020K,5X5,QFN,Copper,440.0,,16,16
FR1493,3.0,189.13,TQ-400E600Z016A,6X4,QFN,0,450.0,,1,0
FR1493,3.0,189.13,TQ-400E600Z016K,4X6,QFN,0,450.0,,0,0
FR1493,5.0,216.25,TQ-400E600Z016A,6X4,QFN,0,450.0,,4,4
FR1493,5.0,227.53,TQ-400E600Z016K,4X6,QFN,0,450.0,,0,0
FR1496,5.0,291.4,TD-500E300B018A,3X5,QFN,Copper,715.0,,2,2
FR1498,1.0,327.87,TQ-600E600A044P,6X6,QFN,Full PPF,315.0,,1,0
FR1498,1.0,327.87,TQC600E600A044D,6X6,QFN,Full PPF,315.0,,1,0
FR1498,1.0,327.87,TQC600E600A044P,6X6,QFN,Full PPF,315.0,,1,0
FR1500,0.0,352.07,ND-500E600G008A,6X5,QFN,Copper,385.0,,1,0
FR1500,0.0,352.07,ND-500E600G008K,6X5,QFN,Copper,385.0,,1,0
FR1500,0.0,352.07,NDC500E600G008A,6X5,QFN,Copper,385.0,,1,0
FR1500,0.0,352.07,NDC500E600G008K,6X5,QFN,Copper,385.0,,1,0
FR1500,5.0,207.34,ND-500E600G008A,6X5,QFN,Copper,385.0,,2,2
FR1500,5.0,207.34,ND-500E600G008K,6X5,QFN,Copper,385.0,,2,2
FR1500,5.0,207.34,NDC500E600G008A,6X5,QFN,Copper,385.0,,2,2
FR1500,5.0,207.34,NDC500E600G008K,6X5,QFN,Copper,385.0,,2,2
FR1502,5.0,169.96,TQ-500E800B044A,8X5,QFN,Copper,280.0,,2,2
FR1503,3.0,219.28,NQ-500E500A040D,5X5,QFN,0,440.0,,17,16
FR1503,3.0,219.28,NQ-500E500A040P,5X5,QFN,0,440.0,,17,16
FR1503,3.0,219.28,NQC500E500A040B,5X5,QFN,0,440.0,,17,16
FR1503,3.0,219.28,NQC500E500A040D,5X5,QFN,0,440.0,,17,16
FR1503,3.0,219.28,NQC500S500A040B,5X5,QFN,0,440.0,,17,16
FR1503,3.0,219.28,NQC500S500A040D,5X5,QFN,0,440.0,,17,16
FR1503,3.0,219.28,NQC500S500A040P,5X5,QFN,0,440.0,,17,16
FR1504,5.0,231.6,TQ-400E400B024A,4X4,QFN,Copper,700.0,,23,22
FR1504,5.0,231.6,TQ-400E400B024K,4X4,QFN,Copper,700.0,,23,22
FR1504,5.0,231.6,TQC400E400B024K,4X4,QFN,Copper,700.0,,23,22
FR1508,3.0,517.19,ND-300E300B012A,3X3,QFN,Copper,1170.0,,5,5
FR1508,3.0,517.19,NDC300E300B012A,3X3,QFN,Copper,1170.0,,5,5
FR1508,3.0,517.19,NDC300M300B012A,3X3,QFN,Copper,1170.0,,5,5
FR1508,3.0,517.19,NDC300S300B012A,3X3,QFN,Copper,1170.0,,5,5
FR1508,3.0,517.19,NDC300S300B012K,3X3,QFN,Copper,1170.0,,5,5
FR1508,3.0,517.19,NDC300S300B012U,3X3,QFN,Copper,1170.0,,5,5
FR1508,5.0,259.97,ND-300E300B012A,3X3,QFN,Copper,1170.0,,10,10
FR1508,5.0,259.97,NDC300E300B012A,3X3,QFN,Copper,1170.0,,10,10
FR1508,5.0,259.97,NDC300M300B012A,3X3,QFN,Copper,1170.0,,10,10
FR1508,5.0,259.97,NDC300S300B012A,3X3,QFN,Copper,1170.0,,10,10
FR1508,5.0,259.97,NDC300S300B012K,3X3,QFN,Copper,1170.0,,10,10
FR1508,5.0,259.97,NDC300S300B012U,3X3,QFN,Copper,1170.0,,10,10
FR1511,5.0,259.97,ND-300E300B010A,3X3,QFN,Copper,1170.0,,10,10
FR1511,5.0,259.97,NQ-300E300B010A,3X3,QFN,Copper,1170.0,,10,10
FR1511,5.0,259.97,TD-300E300B010K,3X3,QFN,Copper,1170.0,,10,10
FR1516,5.0,221.42,TD-400E300M016A,3X4,QFN,Copper,910.0,,2,2
FR1516,5.0,217.46,TD-400E300M016K,4X3,QFN,Copper,910.0,,0,0
FR1518,3.0,380.77,TD-200E200C006A,2X2,QFN,Copper,2470.0,,2,2
FR1518,3.0,380.77,TD-200E200C006K,2X2,QFN,Copper,2470.0,,2,2
FR1518,5.0,340.53,TD-200E200C006A,2X2,QFN,Copper,2470.0,,5,5
FR1518,5.0,340.53,TD-200E200C006K,2X2,QFN,Copper,2470.0,,5,5
FR1522,5.0,238.71,TD-500E300B016A,3X5,QFN,0,715.0,,3,3
FR1522,5.0,238.71,TD-500E300B016K,3X5,QFN,0,715.0,,3,3
FR1528,5.0,160.64,TQ-700E700B048A,7X7,QFN,Copper,240.0,,10,8
FR1528,5.0,160.64,TQ-700E700B048K,7X7,QFN,Copper,240.0,,10,8
FR1536,5.0,231.6,NQC400E400A032A,4X4,QFN,Copper,700.0,,23,22
FR1536,5.0,231.6,NQC400E400A032K,4X4,QFN,Copper,700.0,,23,22
FR1536,5.0,231.6,NQC400S400A032A,4X4,QFN,Copper,700.0,,23,22
FR1536,5.0,231.6,NQC400S400A032K,4X4,QFN,Copper,700.0,,23,22
FR1536,5.0,231.6,TQC400E400A032A,4X4,QFN,Copper,700.0,,23,22
FR1536,5.0,231.6,UQC400E400A032A,4X4,QFN,Copper,700.0,,23,22
FR1538,5.0,157.06,TQ-700EB00B064A,11X7,QFN,Copper,150.0,,1,0
FR1538,5.0,157.06,TQ-700EB00B064K,11X7,QFN,Copper,150.0,,1,0
FR1540,3.0,247.58,NQ-350E450B025F,4.5X3.5,QFN,Selective PPF,660.0,,1,0
FR1540,3.0,247.58,NQ-350E450B025M,4.5X3.5,QFN,Selective PPF,660.0,,1,0
FR1540,4.0,215.98,NQ-350E450B025F,4.5X3.5,QFN,Selective PPF,660.0,,0,0
FR1540,4.0,215.98,NQ-350E450B025M,4.5X3.5,QFN,Selective PPF,660.0,,0,0
FR1545,5.0,160.64,NQ-700E700B048K,7X7,QFN,Copper,240.0,,10,8
FR1545,5.0,160.64,NQC700E700B048A,7X7,QFN,Copper,240.0,,10,8
FR1545,5.0,160.64,NQC700E700B048K,7X7,QFN,Copper,240.0,,10,8
FR1545,5.0,160.64,NQC700M700B048K,7X7,QFN,Copper,240.0,,10,8
FR1545,5.0,160.64,TQ-700E700B048A,7X7,QFN,Copper,240.0,,10,8
FR1545,5.0,160.64,TQ-700E700B048E,7X7,QFN,Copper,240.0,,10,8
FR1545,5.0,160.64,TQ-700E700B048K,7X7,QFN,Copper,240.0,,10,8
FR1545,5.0,200.43,TQC700E700B048E,7X7,QFN,Copper,374.0,,0,0
FR1551,0.0,593.71,ND-400E400X012E,4X4,SFS,,700.0,,0,0
FR1551,0.0,593.71,ND-400E400X012U,4X4,SFS,,700.0,,0,0
FR1551,3.0,580.55,ND-400E400X012E,4X4,SFS,,700.0,,0,0
FR1551,3.0,580.55,ND-400E400X012U,4X4,SFS,,700.0,,0,0
FR1552,3.0,219.28,NQ-500E500C020U,5X5,QFN,0,440.0,,17,16
FR1552,3.0,461.93,NQ-500E500X020E,5X5,SFS,,440.0,,0,0
FR1552,3.0,461.93,NQ-500E500X020U,5X5,SFS,,440.0,,0,0
FR1559,5.0,225.05,NQ-350E350Z018N,3.5X3.5,QFN,Copper,880.0,,1,0
FR1559,5.0,225.05,NQ-350E350Z018W,3.5X3.5,QFN,Copper,880.0,,1,0
FR1560,5.0,212.33,TQC500M500U031U,5X5,QFN,Copper,440.0,,16,16
FR1562,5.0,304.72,TQ-300E300B012A,3X3,QFN,0,1170.0,,15,14
FR1562,5.0,304.72,TQ-300E300B012K,3X3,QFN,0,1170.0,,15,14
FR1574,5.0,177.43,NQ-700E700A056E,7X7,QFN,0,240.0,,9,9
FR1579,3.0,235.54,4QC400M500U025B,5X4,QFN,Selective PPF,560.0,,1,0
FR1579,3.0,235.54,4QC400M500U025U,5X4,QFN,Selective PPF,560.0,,1,0
FR1579,4.0,212.62,4QC400M500U025B,5X4,QFN,Selective PPF,560.0,,0,0
FR1579,4.0,212.62,4QC400M500U025U,5X4,QFN,Selective PPF,560.0,,0,0
FR1583,3.0,478.82,NQC500E500X032U,5X5,SFS,,440.0,,0,0
FR1590,3.0,472.35,NQ-500E5001020E,5X5,SLP,,440.0,Step Cut,0,0
FR1590,3.0,472.35,NQ-500E5001020U,5X5,SLP,,440.0,Step Cut,0,0
FR1590,3.0,459.62,NQ-500E500C020E,5X5,QFN,Copper,440.0,,7,7
FR1590,3.0,459.62,NQ-500E500C020U,5X5,QFN,Copper,440.0,,7,7
FR1590,3.0,472.35,NQ-500E500X020E,5X5,SFS,,440.0,,0,0
FR1590,3.0,472.35,NQ-500E500X020U,5X5,SFS,,440.0,,0,0
