FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame,Unit/strip,Strip/lot,Process,Data_Before_Filter,Data_After_Filter
FR5111,5.0,228.12,TD-400E3001014U,3X4,SLP,Cu,910.0,40.0,Full Cut,2,2
FR5111,5.0,228.12,TD-400E3001014Z,3X4,SLP,Cu,910.0,40.0,Full Cut,2,2
FR5112,5.0,218.51,TDC300E3001012U,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR5123,3.0,426.26,NQ-600E600C032E,6X6,QFN,Cu,315.0,40.0,,1,0
FR5123,3.0,426.26,NQ-600E600C032U,6X6,QFN,Cu,315.0,40.0,,1,0
FR5123,3.0,426.26,NQ-600M600C032A,6X6,QFN,Cu,315.0,40.0,,1,0
FR5123,3.0,426.26,NQ-600M600X032E,6X6,SFS,,315.0,40.0,,0,0
FR5123,3.0,426.26,NQC600E600C032E,6X6,QFN,Cu,315.0,40.0,,1,0
FR5124,3.0,463.68,NQ-500E5001020A,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR5124,3.0,463.68,NQ-500E5001020E,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR5124,3.0,463.68,NQ-500E5001020U,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR5124,3.0,490.25,NQ-500E500C020A,5X5,QFN,Cu,440.0,40.0,,4,3
FR5124,3.0,490.25,NQ-500E500C020E,5X5,QFN,Cu,440.0,40.0,,4,3
FR5124,3.0,490.25,NQ-500E500C020U,5X5,QFN,Cu,440.0,40.0,,4,3
FR5124,3.0,445.32,NQ-500E500X020E,5X5,SFS,,440.0,40.0,,0,0
FR5124,3.0,445.32,NQ-500E500X020U,5X5,SFS,,440.0,40.0,,0,0
FR5124,3.0,463.68,NQ-500M5001020A,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR5124,3.0,463.68,NQC500E5001020E,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR5124,3.0,463.68,NQC500E5001020U,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR5124,3.0,490.25,NQC500E500C020A,5X5,QFN,Cu,440.0,40.0,,4,3
FR5124,3.0,490.25,NQC500E500C020E,5X5,QFN,Cu,440.0,40.0,,4,3
FR5124,3.0,490.25,NQC500E500C020U,5X5,QFN,Cu,440.0,40.0,,4,3
FR5124,3.0,445.32,NQC500E500X020E,5X5,SFS,,440.0,40.0,,0,0
FR5124,5.0,192.82,NQ-500E5001020A,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR5124,5.0,192.82,NQ-500E5001020E,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR5124,5.0,192.82,NQ-500E5001020U,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR5124,5.0,223.44,NQ-500E500C020A,5X5,QFN,CU,440.0,40.0,,13,13
FR5124,5.0,223.44,NQ-500E500C020E,5X5,QFN,CU,440.0,40.0,,13,13
FR5124,5.0,223.44,NQ-500E500C020U,5X5,QFN,CU,440.0,40.0,,13,13
FR5124,5.0,262.46,NQ-500E500X020E,5X5,SFS,,440.0,40.0,,0,0
FR5124,5.0,262.46,NQ-500E500X020U,5X5,SFS,,440.0,40.0,,0,0
FR5124,5.0,192.82,NQ-500M5001020A,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR5124,5.0,192.82,NQC500E5001020E,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR5124,5.0,192.82,NQC500E5001020U,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR5124,5.0,223.44,NQC500E500C020A,5X5,QFN,CU,440.0,40.0,,13,13
FR5124,5.0,223.44,NQC500E500C020E,5X5,QFN,CU,440.0,40.0,,13,13
FR5124,5.0,223.44,NQC500E500C020U,5X5,QFN,CU,440.0,40.0,,13,13
FR5124,5.0,262.46,NQC500E500X020E,5X5,SFS,,440.0,40.0,,0,0
FR5126,3.0,463.68,NQ-500E5001032E,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR5126,3.0,463.68,NQ-500E5001032U,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR5126,3.0,490.25,NQ-500E500B032A,5X5,QFN,Cu,440.0,40.0,,4,3
FR5126,3.0,490.25,NQ-500E500B032E,5X5,QFN,Cu,440.0,40.0,,4,3
FR5126,3.0,490.25,NQ-500E500B032U,5X5,QFN,Cu,440.0,40.0,,4,3
FR5126,3.0,484.12,NQ-500E500X032E,5X5,SFS,,440.0,40.0,,0,0
FR5126,3.0,484.12,NQ-500E500X032U,5X5,SFS,,440.0,40.0,,0,0
FR5126,3.0,463.68,NQ-500M5001032E,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR5126,3.0,463.68,NQ-500M5001032U,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR5126,3.0,490.25,NQ-500M500B032E,5X5,QFN,Cu,440.0,40.0,,4,3
FR5126,3.0,484.12,NQ-500M500X032E,5X5,SFS,,440.0,40.0,,0,0
FR5126,3.0,463.68,NQC500E5001032E,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR5126,3.0,463.68,NQC500E5001032U,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR5126,3.0,490.25,NQC500E500B032E,5X5,QFN,Cu,440.0,40.0,,4,3
FR5126,3.0,490.25,NQC500E500B032U,5X5,QFN,Cu,440.0,40.0,,4,3
FR5126,3.0,484.12,NQC500E500X032K,5X5,SFS,,440.0,40.0,,0,0
FR5126,3.0,484.12,NQC500E500X032U,5X5,SFS,,440.0,40.0,,0,0
FR5126,3.0,490.25,NQC500M500B032E,5X5,QFN,Cu,440.0,40.0,,4,3
FR5127,3.0,361.43,NQ-900E9001064E,9X9,SLP,Cu,120.0,40.0,Step Cut,1,0
FR5127,3.0,361.43,NQ-900E900B064E,9X9,QFN,Cu,120.0,40.0,,0,0
FR5127,3.0,361.43,NQC900E9001064E,9X9,SLP,Cu,120.0,40.0,Step Cut,1,0
FR5127,3.0,361.43,NQC900E900B064E,9X9,QFN,Cu,120.0,40.0,,0,0
FR5127,3.0,361.43,NQC900E900X064A,9X9,SFS,,120.0,40.0,,0,0
FR5127,3.0,361.43,NQC900E900X064E,9X9,SFS,,120.0,40.0,,0,0
FR5129,5.0,187.76,ND-450D3001014Z,3X4.5,SLP,Cu,780.0,40.0,Full Cut,1,0
FR5129,5.0,187.76,ND-450E3001014Z,3X4.5,SLP,Cu,780.0,40.0,Full Cut,1,0
FR5129,5.0,187.76,NDC450D3001014Z,3X4.5,SLP,Cu,780.0,40.0,Full Cut,1,0
FR5129,5.0,187.76,NDC450E3001014Z,3X4.5,SLP,Cu,780.0,40.0,Full Cut,1,0
FR5131,5.0,227.75,NQ-550D3501024U,3.5X5.5,SLP,Cu,560.0,40.0,Full Cut,1,0
FR5131,5.0,227.75,NQC550D3501024U,3.5X5.5,SLP,Cu,560.0,40.0,Full Cut,1,0
FR5131,5.0,227.75,NQC550D3501024Z,3.5X5.5,SLP,Cu,560.0,40.0,Full Cut,1,0
FR5131,5.0,227.75,NQC550E3501024K,5.5X3.5,SLP,Cu,560.0,40.0,Full Cut,0,0
FR5131,5.0,227.75,NQC550E3501024U,3.5X5.5,SLP,Cu,560.0,40.0,Full Cut,1,0
FR5145,5.0,218.51,NQ-300E3001016Z,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR5145,5.0,234.04,NQ-300E300B016Z,3X3,QFN,CU,1170.0,30.0,,9,8
FR5145,5.0,218.51,NQC300E3001016Z,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR5147,7.0,170.07,NQ-500E5001032Z,5X5,SLP,Cu,440.0,40.0,,4,4
FR5147,7.0,170.07,NQC500E5001032U,5X5,SLP,Cu,440.0,40.0,,4,4
FR5150,5.0,223.44,5QC500S500U032U,5X5,QFN,CU,440.0,40.0,,13,13
FR5150,5.0,223.44,MQ-500S500U032U,5X5,QFN,CU,440.0,40.0,,13,13
FR5150,5.0,223.44,MQC500E500U032U,5X5,QFN,CU,440.0,40.0,,13,13
FR5150,5.0,223.44,MQC500S500U032U,5X5,QFN,CU,440.0,30.0,,13,13
FR5150,5.0,223.44,NQC500E500B032A,5X5,QFN,CU,440.0,40.0,,13,13
FR5150,5.0,223.44,QQC500S500U032U,5X5,QFN,CU,440.0,40.0,,13,13
FR5157,5.0,223.44,4QZ500M500U031U,5X5,QFN,CU,440.0,40.0,,13,13
FR5157,5.0,223.44,TQC500E500U031U,5X5,QFN,CU,440.0,56.0,,13,13
FR5157,5.0,223.44,TQC500M500U031U,5X5,QFN,CU,440.0,56.0,,13,13
FR5171,5.0,197.72,NQC350E4501020Z,4.5X3.5,SLP,Cu,720.0,40.0,Full Cut,1,0
FR5174,3.0,236.16,NQ-350E450B020Y,4.5X3.5,QFN,PPF,660.0,40.0,,1,0
FR5177,5.0,227.19,4Q-500M600U041U,6X5,QFN,CU,360.0,40.0,,4,4
FR5177,5.0,227.19,4QC500M600U041U,6X5,QFN,CU,360.0,30.0,,4,4
FR5193,7.0,191.22,NQ-400E4001024Z,4X4,SLP,Cu,700.0,40.0,,3,3
FR5193,7.0,191.22,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0,,3,3
FR5193,7.0,191.22,NQC400E4001024U,4X4,SLP,Cu,700.0,40.0,,3,3
FR5193,7.0,191.22,NQC400E4001024Z,4X4,SLP,Cu,700.0,40.0,,3,3
FR5193,7.0,196.32,NQC400E400B024Z,4X4,QFN,Cu,700.0,40.0,,0,0
FR5202,5.0,223.86,TQ-500E600U039U,5X6,QFN,CU,360.0,40.0,,7,6
FR5202,5.0,223.86,TQ-500E600U039W,5X6,QFN,CU,360.0,40.0,,7,6
FR5202,5.0,223.86,TQZ500M600U039U,5X6,QFN,CU,360.0,66.0,,7,6
FR5202,5.0,223.86,TQZ500M600U039W,5X6,QFN,CU,360.0,66.0,,7,6
FR5210,5.0,223.86,TQ-500E600U039U,5X6,QFN,CU,360.0,40.0,,7,6
FR5210,5.0,223.86,TQ-500E600U039W,5X6,QFN,CU,360.0,40.0,,7,6
FR5210,5.0,223.86,TQZ500M600U039U,5X6,QFN,CU,360.0,66.0,,7,6
FR5210,5.0,223.86,TQZ500M600U039W,5X6,QFN,CU,360.0,66.0,,7,6
FR5213,5.0,223.44,NQC500E500A040U,5X5,QFN,CU,440.0,40.0,,13,13
FR5222,5.0,227.19,TQC500M600U039U,6X5,QFN,CU,360.0,50.0,,4,4
FR6002,5.0,148.69,MQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6002,5.0,148.69,MQ-700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6002,5.0,148.69,MQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6002,5.0,148.69,MQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6002,5.0,148.69,MQC700E7001048U,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6002,5.0,148.69,MQC700S7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6002,5.0,148.69,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,Full Cut,9,8
FR6002,5.0,148.69,NQ-700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6002,5.0,148.25,NQ-700E700B048A,7X7,QFN,CU,240.0,40.0,,6,5
FR6002,5.0,148.69,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6002,5.0,148.69,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6002,5.0,148.69,TQ-700M7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6002,7.0,144.34,MQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,,1,0
FR6002,7.0,144.34,MQ-700E7001048K,7X7,SLP,Cu,240.0,40.0,,1,0
FR6002,7.0,144.34,MQC700E7001048A,7X7,SLP,Cu,240.0,40.0,,1,0
FR6002,7.0,144.34,MQC700E7001048K,7X7,SLP,Cu,240.0,40.0,,1,0
FR6002,7.0,144.34,MQC700E7001048U,7X7,SLP,Cu,240.0,40.0,,1,0
FR6002,7.0,144.34,MQC700S7001048A,7X7,SLP,Cu,240.0,40.0,,1,0
FR6002,7.0,144.34,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,,1,0
FR6002,7.0,144.34,NQ-700E7001048K,7X7,SLP,Cu,240.0,40.0,,1,0
FR6002,7.0,144.34,NQ-700E700B048A,7X7,QFN,Cu,240.0,40.0,,0,0
FR6002,7.0,144.34,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,,1,0
FR6002,7.0,144.34,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,,1,0
FR6002,7.0,144.34,TQ-700M7001048A,7X7,SLP,Cu,240.0,40.0,,1,0
FR6003,5.0,196.59,MQ-600E6001040A,6X6,SLP,Cu,315.0,40.0,Full Cut,3,3
FR6003,5.0,196.59,MQC600E6001040A,6X6,SLP,Cu,315.0,40.0,Full Cut,3,3
FR6003,5.0,196.59,NQ-600E6001040A,6X6,SLP,Cu,315.0,40.0,Full Cut,3,3
FR6004,5.0,148.69,MQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6004,5.0,148.69,MQ-700S7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6004,5.0,148.69,MQ-700S7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6004,5.0,148.69,MQC700S7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6004,5.0,148.69,MQC700S7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6006,5.0,171.22,MQ-500E6001044A,6X5,SLP,Cu,360.0,40.0,Full Cut,1,0
FR6006,5.0,171.22,MQ-500E6001044K,6X5,SLP,Cu,360.0,40.0,Full Cut,1,0
FR6006,5.0,227.19,MQ-500E600A044A,6X5,QFN,CU,360.0,40.0,,4,4
FR6009,5.0,218.51,ND-300E3001006A,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR6009,5.0,218.51,ND-300E3001006K,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR6009,5.0,218.51,NDC300E3001006A,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR6009,5.0,218.51,NDC300E3001006K,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR6011,5.0,192.82,MQ-500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR6011,5.0,192.82,MQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR6011,5.0,192.82,NQ-500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR6011,5.0,192.82,NQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR6011,5.0,223.44,NQ-500E500B032A,5X5,QFN,CU,440.0,40.0,,13,13
FR6011,5.0,192.82,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR6011,5.0,223.44,NQC500E500B032A,5X5,QFN,CU,440.0,40.0,,13,13
FR6014,7.0,170.07,NQ-500E5001032A,5X5,SLP,Cu,440.0,40.0,,4,4
FR6014,7.0,170.07,NQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,,4,4
FR6014,7.0,170.07,NQ-500E5001032U,5X5,SLP,Cu,440.0,40.0,,4,4
FR6014,7.0,182.64,NQ-500E500B032A,5X5,QFN,Cu,440.0,40.0,,0,0
FR6014,7.0,182.64,NQ-500E500B032K,5X5,QFN,Cu,440.0,40.0,,0,0
FR6014,7.0,182.64,NQ-500E500B032U,5X5,QFN,Cu,440.0,40.0,,0,0
FR6014,7.0,182.64,NQ-500E500X032A,5X5,SFS,,440.0,40.0,,0,0
FR6014,7.0,170.07,NQ-500S5001032A,5X5,SLP,Cu,440.0,40.0,,4,4
FR6014,7.0,170.07,NQ-500S5001032K,5X5,SLP,Cu,440.0,40.0,,4,4
FR6014,7.0,170.07,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0,,4,4
FR6014,7.0,170.07,NQC500E5001032U,5X5,SLP,Cu,440.0,40.0,,4,4
FR6014,7.0,182.64,NQC500E500B032U,5X5,QFN,Cu,440.0,40.0,,0,0
FR6014,7.0,170.07,NQC500S5001032U,5X5,SLP,Cu,440.0,40.0,,4,4
FR6014,7.0,182.64,TQC500E500B032E,5X5,QFN,Cu,440.0,40.0,,0,0
FR6015,5.0,209.28,NQ-400E4001020A,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR6015,5.0,209.28,NQ-400E4001020E,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR6015,5.0,209.28,NQ-400E4001020U,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR6015,5.0,176.63,NQ-400E400B020A,4X4,QFN,CU,700.0,40.0,,12,11
FR6015,5.0,176.63,NQ-400E400B020E,4X4,QFN,CU,700.0,40.0,,12,11
FR6015,5.0,176.63,NQ-400E400B020U,4X4,QFN,CU,700.0,40.0,,12,11
FR6015,5.0,185.88,NQ-400E400X020A,4X4,SFS,,700.0,40.0,,0,0
FR6015,5.0,209.28,NQ-400S4001020A,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR6015,5.0,209.28,NQC400E4001020E,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR6015,5.0,209.28,NQC400E4001020U,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR6015,5.0,176.63,NQC400E400B020A,4X4,QFN,CU,700.0,40.0,,12,11
FR6015,5.0,176.63,NQC400E400B020E,4X4,QFN,CU,700.0,40.0,,12,11
FR6015,5.0,176.63,NQC400E400B020U,4X4,QFN,CU,700.0,40.0,,12,11
FR6016,5.0,218.51,ND-300E3001008A,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR6016,5.0,218.51,ND-300E3001008K,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR6016,5.0,234.04,ND-300E300C008A,3X3,QFN,CU,1170.0,30.0,,9,8
FR6016,5.0,205.49,ND-300E300X008K,3X3,SFS,,1170.0,30.0,,0,0
FR6016,5.0,218.51,NDC300E3001008A,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR6016,5.0,218.51,NDC300E3001008U,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR6021,5.0,196.59,MQC600E6001040A,6X6,SLP,Cu,315.0,40.0,Full Cut,3,3
FR6021,5.0,196.59,MQC600E6001040K,6X6,SLP,Cu,315.0,40.0,Full Cut,3,3
FR6021,5.0,196.59,MQC600E6001040U,6X6,SLP,Cu,315.0,40.0,Full Cut,3,3
FR6026,5.0,175.62,TQ-400E5001028A,5X4,SLP,Cu,550.0,40.0,Full Cut,2,2
FR6026,5.0,175.62,TQ-400E5001028K,5X4,SLP,Cu,550.0,40.0,Full Cut,2,2
FR6026,5.0,174.57,TQ-400E500B028K,4X5,QFN,CU,550.0,40.0,,1,0
FR6026,7.0,171.35,TQ-400E5001028A,5X4,SLP,Cu,550.0,40.0,,0,0
FR6026,7.0,171.35,TQ-400E5001028K,5X4,SLP,Cu,550.0,40.0,,0,0
FR6026,7.0,171.35,TQ-400E500B028K,4X5,QFN,Cu,550.0,40.0,,0,0
FR6042,5.0,148.69,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,Full Cut,9,8
FR6042,5.0,148.69,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6042,5.0,148.69,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6043,5.0,273.9,NDC200E2001008A,2X2,SLP,Cu,2470.0,6.0,Full Cut,5,5
FR6043,5.0,273.9,TD-200E2001008A,2X2,SLP,Cu,2470.0,20.0,Full Cut,5,5
FR6043,5.0,273.9,TD-200E2001008K,2X2,SLP,Cu,2470.0,20.0,Full Cut,5,5
FR6043,5.0,273.9,TDC200E2001008A,2X2,SLP,Cu,2470.0,20.0,Full Cut,5,5
FR6043,5.0,273.9,TDC200E2001008K,2X2,SLP,Cu,2470.0,30.0,Full Cut,5,5
FR6053,7.0,191.22,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,,3,3
FR6053,7.0,191.22,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,,3,3
FR6053,7.0,191.22,NQ-400E4001024U,4X4,SLP,Cu,700.0,40.0,,3,3
FR6053,7.0,191.22,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0,,3,3
FR6053,7.0,191.22,NQC400E4001024U,4X4,SLP,Cu,700.0,40.0,,3,3
FR6053,7.0,178.73,NQC400E400B024A,4X4,QFN,Cu,700.0,40.0,,0,0
FR6053,7.0,191.22,TQC400E4001024A,4X4,SLP,Cu,700.0,40.0,,3,3
FR6053,7.0,191.22,TQC400E4001024E,4X4,SLP,Cu,700.0,40.0,,3,3
FR6053,7.0,178.73,TQC400E400B024E,4X4,QFN,Cu,700.0,40.0,,0,0
FR6055,5.0,209.28,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR6055,5.0,209.28,NQC400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR6059,5.0,148.69,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,Full Cut,9,8
FR6059,5.0,148.69,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6059,5.0,148.69,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6059,5.0,148.25,NQC700E700B048A,7X7,QFN,CU,240.0,40.0,,6,5
FR6059,5.0,148.69,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6059,5.0,148.69,TQ-700E7001048E,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6059,5.0,148.25,TQ-700E700B048A,7X7,QFN,CU,240.0,40.0,,6,5
FR6059,5.0,148.69,TQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6059,5.0,148.69,TQC700E7001048E,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6059,5.0,177.74,TQC700E700B048E,7X7,QFN,CU,374.0,40.0,,0,0
FR6063,5.0,192.82,TQ-500D5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR6063,5.0,192.82,TQ-500D5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR6063,5.0,192.82,TQ-500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR6063,5.0,192.82,TQ-500E5001032E,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR6063,5.0,192.82,TQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR6063,5.0,192.82,TQC500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR6063,5.0,192.82,TQC500E5001032E,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR6084,5.0,249.95,TD-170E2501002E,2.5X1.7,SLP,Cu,2325.0,20.0,Full Cut,1,0
FR6084,5.0,249.95,TD-170E2501002K,2.5X1.7,SLP,Cu,2325.0,20.0,Full Cut,1,0
FR6101,5.0,178.76,ND-500E6001008U,6X5,SLP,Cu,385.0,40.0,Full Cut,1,0
FR6122,7.0,172.13,TQ-300E4001020A,4X3,SLP,Cu,910.0,40.0,,1,0
FR6122,7.0,172.13,TQ-300E4001020K,3X4,SLP,Cu,910.0,40.0,,0,0
FR6125,5.0,171.06,TQ-400E5001026C,4X5,SLP,Cu,550.0,30.0,Full Cut,1,0
FR6125,5.0,171.06,TQ-400E5001026N,4X5,SLP,Cu,550.0,40.0,Full Cut,1,0
FR6131,7.0,123.56,NQ-A00EA001072U,10X10,SLP,Cu,120.0,40.0,,2,2
FR6131,7.0,123.56,TQ-A00EA001072U,10X10,SLP,Cu,120.0,40.0,,2,2
FR6131,7.0,123.56,TQ-A00MA001072A,10X10,SLP,Cu,120.0,40.0,,2,2
FR6131,7.0,123.56,TQ-A00MA001072U,10X10,SLP,Cu,120.0,40.0,,2,2
FR6131,7.0,123.56,TQCA00EA001072U,10X10,SLP,Cu,120.0,40.0,,2,2
FR6131,7.0,123.56,TQCA00MA001072U,10X10,SLP,Cu,120.0,40.0,,2,2
FR6133,5.0,148.69,TQ-700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6133,5.0,148.69,TQ-700M7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6133,5.0,148.69,TQ-700M7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6133,5.0,148.69,TQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6133,5.0,148.69,TQC700M7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6133,5.0,148.69,TQC700M7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR6134,5.0,176.63,TQ-400E400B026C,4X4,QFN,CU,700.0,40.0,,12,11
FR6134,5.0,176.63,TQ-400E400B026N,4X4,QFN,CU,700.0,40.0,,12,11
FR6143,5.0,218.51,TQ-300E3001016C,3X3,SLP,Cu,1170.0,40.0,Full Cut,13,12
FR6143,5.0,218.51,TQ-300E3001016N,3X3,SLP,Cu,1170.0,40.0,Full Cut,13,12
FR6164,7.0,134.61,NQ-900E9001064A,9X9,SLP,Cu,120.0,40.0,,1,0
FR6164,7.0,134.61,NQ-900E9001064U,9X9,SLP,Cu,120.0,40.0,,1,0
FR6164,7.0,134.61,TQ-900E9001064U,9X9,SLP,Cu,120.0,40.0,,1,0
FR6164,7.0,134.61,TQ-900M9001064U,9X9,SLP,Cu,120.0,40.0,,1,0
FR6164,7.0,134.61,TQC900E9001064U,9X9,SLP,Cu,120.0,40.0,,1,0
FR6164,7.0,134.61,TQC900M9001064U,9X9,SLP,Cu,120.0,40.0,,1,0
FR6170,5.0,221.8,TQ-425E4251022C,4.25X4.25,SLP,Cu,540.0,30.0,Full Cut,1,0
FR6170,5.0,221.8,TQ-425E4251022W,4.25X4.25,SLP,Cu,540.0,30.0,Full Cut,1,0
FR6172,7.0,206.25,NQ-200E2201009N,2X2.2,SLP,Cu,2210.0,40.0,,1,0
FR6195,7.0,170.07,TQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,,4,4
FR6195,7.0,170.07,TQC500E5001032K,5X5,SLP,Cu,440.0,40.0,,4,4
FR7003,3.0,820.98,TD-200D2001006A,2X2,SLP,Cu,2250.0,20.0,Step Cut,1,0
FR7003,3.0,820.98,TD-200D200C006A,2X2,QFN,Cu,2250.0,16.0,,0,0
FR7003,3.0,820.98,TD-200D200C006K,2X2,QFN,Cu,2250.0,16.0,,0,0
FR7003,3.0,820.98,TD-200D200X006A,2X2,SFS,,2250.0,20.0,,0,0
FR7003,3.0,820.98,TD-200D200X006K,2X2,SFS,,2250.0,20.0,,0,0
FR7003,3.0,820.98,TD-200E200C006K,2X2,QFN,Cu,2470.0,20.0,,0,0
FR7003,3.0,820.98,TD-200E200X006A,2X2,SFS,,2470.0,20.0,,0,0
FR7003,3.0,820.98,TD-200E200X006K,2X2,SFS,,2470.0,20.0,,0,0
FR7021,3.0,278.55,MQD375E600Z016C,6X3.75,QFN,Cu,450.0,40.0,,1,0
FR8011,5.0,146.39,NQCA00EA00A088U,10X10,QFN,CU,120.0,40.0,,1,0
FR8011,5.0,146.39,NQCA00EA00A088Z,10X10,QFN,CU,120.0,40.0,,1,0
FR8021,3.0,152.28,NQC900E900B064B,9X9,QFN,PPF,120.0,40.0,,2,2
