FRAME_STOCK,SPEED,TIME/STRIP,PACKAGE_CODE
FR5034,5.0,202.98,NQC600E600A048Z
FR5050,5.0,261.91,NQ-300E300B016Z
FR5050,5.0,261.91,NQC300E300B016Z
FR5051,5.0,178.89,MD-400M400D008Z
FR5051,5.0,178.89,ND-400E400D008Z
FR5051,5.0,178.89,NDC400E400D008U
FR5051,5.0,178.89,NDC400E400D008Z
FR5054,5.0,275.76,NDC300E3001010Z
FR5054,5.0,275.76,TD-300E3001010Z
FR5054,5.0,275.76,TD-300E300B010Z
FR5054,5.0,275.76,TDC300E3001010Z
FR5054,5.0,275.76,TDC300E300B010Z
FR5054,5.0,275.76,TDW300E3001010Z
FR5055,3.0,270.14,TD-300E2001010Z
FR5055,3.0,270.14,TDC300E2001010Z
FR5055,5.0,299.8,TD-300E2001010Z
FR5055,5.0,299.8,TDC300E2001010Z
FR5057,3.0,233.31,NQC500E5001040Z
FR5057,3.0,233.31,NQC500E500A040B
FR5057,3.0,233.31,NQC500E500A040U
FR5057,3.0,233.31,NQC500E500A040Z
FR5057,3.0,233.31,TQC500E5001040U
FR5058,5.0,173.11,NQ-500E500B032Z
FR5058,5.0,173.11,TQ-500E5001032Z
FR5058,5.0,173.11,TQ-500E500B032A
FR5058,5.0,173.11,TQ-500E500B032U
FR5058,5.0,173.11,TQ-500E500B032Z
FR5058,5.0,173.11,TQC500E500B032U
FR5058,5.0,173.11,TQC500M500B032U
FR5064,3.0,172.54,ND-300E3001010Z
FR5064,3.0,172.54,NDC300E3001010Z
FR5064,5.0,212.92,ND-300E3001010Z
FR5064,5.0,212.92,NDC300E3001010Z
FR5066,5.0,270.27,NDC300E3001008Z
FR5068,3.0,221.3,NQ-500E5001028Z
FR5068,3.0,221.3,NQC500E5001028Z
FR5068,3.0,221.3,TQ-500E5001028Z
FR5068,5.0,181.96,NQ-500E5001028Z
FR5068,5.0,181.96,NQC500E5001028Z
FR5068,5.0,181.96,TQ-500E5001028Z
FR5070,5.0,279.2,TQ-400E6001030U
FR5070,5.0,279.2,TQ-400E6001030Z
FR5070,5.0,279.2,TQC400E6001030U
FR5070,5.0,279.2,TQC400E6001030Z
FR5070,5.0,279.2,TQC400E600B030U
FR5071,3.0,170.0,ND-500E4001016U
FR5071,3.0,170.0,NDC500E4001016U
FR5071,3.0,170.0,NDC500E4001016Z
FR5071,5.0,198.91,ND-500E4001016U
FR5071,5.0,198.91,NDC500E4001016U
FR5071,5.0,198.91,NDC500E4001016Z
FR5077,5.0,177.21,4DC600M500U012U
FR5077,5.0,177.21,4Q-500M600U041U
FR5077,5.0,177.21,4QC500E600U041U
FR5077,5.0,177.21,4QC500M600U041U
FR5078,5.0,159.28,4DC600M500U012U
FR5079,5.0,212.15,4DC500M400U018U
FR5083,3.0,241.82,NQ-500E5001032Z
FR5083,3.0,241.82,NQC500E5001032A
FR5083,3.0,241.82,NQC500E5001032U
FR5083,3.0,241.82,NQC500E5001032Z
FR5083,3.0,241.82,TQ-500E5001032K
FR5083,5.0,162.17,NQ-500E5001032Z
FR5083,5.0,162.17,NQC500E5001032A
FR5083,5.0,162.17,NQC500E5001032U
FR5083,5.0,162.17,NQC500E5001032Z
FR5083,5.0,162.17,TQ-500E5001032K
FR5084,3.0,304.42,TQ-300E4001020Z
FR5084,3.0,304.42,TQC300E4001020Z
FR5084,5.0,247.9,TQ-300E4001020Z
FR5084,5.0,247.9,TQC300E4001020Z
FR5088,3.0,162.22,NQ-900E9001064U
FR5088,3.0,162.22,NQ-900E900B064A
FR5088,3.0,162.22,NQ-900E900B064U
FR5088,3.0,162.22,NQC900E9001064U
FR5088,5.0,157.89,NQ-900E9001064U
FR5088,5.0,157.89,NQ-900E900B064A
FR5088,5.0,157.89,NQ-900E900B064U
FR5088,5.0,157.89,NQC900E9001064U
FR5089,5.0,277.22,TQC400E6001030U
FR5089,5.0,277.22,TQC400E6001030Z
FR5090,3.0,174.49,TD-300E3001012U
FR5090,3.0,174.49,TDC300E3001012U
FR5090,5.0,211.07,TD-300E3001012U
FR5090,5.0,211.07,TDC300E3001012U
FR5111,3.0,243.99,TD-400E3001014U
FR5111,3.0,243.99,TD-400E3001014Z
FR5111,5.0,243.06,TD-400E3001014U
FR5111,5.0,243.06,TD-400E3001014Z
FR5112,5.0,238.05,TDC300E3001012U
FR5122,5.0,248.86,NQ-400E4001020A
FR5122,5.0,248.86,NQ-400E4001020E
FR5122,5.0,248.86,NQ-400E4001020U
FR5122,5.0,248.86,NQ-400E400B020E
FR5122,5.0,248.86,NQ-400E400B020U
FR5122,5.0,248.86,NQ-400E400X020E
FR5122,5.0,248.86,NQC400E4001020U
FR5122,5.0,248.86,NQC400E400B020E
FR5122,5.0,248.86,NQC400E400B020U
FR5123,3.0,465.6,NQ-600E600C032E
FR5123,3.0,465.6,NQ-600E600C032U
FR5123,3.0,465.6,NQ-600M600C032A
FR5123,3.0,465.6,NQ-600M600X032E
FR5123,3.0,465.6,NQC600E600C032E
FR5123,5.0,173.16,NQ-600E600C032E
FR5123,5.0,173.16,NQ-600E600C032U
FR5123,5.0,173.16,NQ-600M600C032A
FR5123,5.0,173.16,NQ-600M600X032E
FR5123,5.0,173.16,NQC600E600C032E
FR5124,3.0,505.43,NQ-500E5001020A
FR5124,3.0,505.43,NQ-500E5001020E
FR5124,3.0,505.43,NQ-500E5001020U
FR5124,3.0,505.43,NQ-500E500C020A
FR5124,3.0,505.43,NQ-500E500C020E
FR5124,3.0,505.43,NQ-500E500C020U
FR5124,3.0,505.43,NQ-500E500X020E
FR5124,3.0,505.43,NQ-500E500X020U
FR5124,3.0,505.43,NQ-500M5001020A
FR5124,3.0,505.43,NQC500E5001020E
FR5124,3.0,505.43,NQC500E5001020U
FR5124,3.0,505.43,NQC500E500C020A
FR5124,3.0,505.43,NQC500E500C020E
FR5124,3.0,505.43,NQC500E500C020U
FR5124,3.0,505.43,NQC500E500X020E
FR5124,5.0,199.54,NQ-500E5001020A
FR5124,5.0,199.54,NQ-500E5001020E
FR5124,5.0,199.54,NQ-500E5001020U
FR5124,5.0,199.54,NQ-500E500C020A
FR5124,5.0,199.54,NQ-500E500C020E
FR5124,5.0,199.54,NQ-500E500C020U
FR5124,5.0,199.54,NQ-500E500X020E
FR5124,5.0,199.54,NQ-500E500X020U
FR5124,5.0,199.54,NQ-500M5001020A
FR5124,5.0,199.54,NQC500E5001020E
FR5124,5.0,199.54,NQC500E5001020U
FR5124,5.0,199.54,NQC500E500C020A
FR5124,5.0,199.54,NQC500E500C020E
FR5124,5.0,199.54,NQC500E500C020U
FR5124,5.0,199.54,NQC500E500X020E
FR5125,3.0,408.19,NQ-700E7001044E
FR5125,3.0,408.19,NQ-700E700B044A
FR5125,3.0,408.19,NQ-700E700B044E
FR5125,3.0,408.19,NQ-700E700B044U
FR5125,3.0,408.19,NQ-700M700B044E
FR5125,3.0,408.19,NQ-700S700B044E
FR5125,3.0,408.19,NQC700E7001044U
FR5125,3.0,408.19,NQC700E700B044E
FR5125,3.0,408.19,NQC700E700B044U
FR5125,3.0,408.19,NQC700E700X044E
FR5125,3.0,408.19,NQY700S7001044N
FR5126,3.0,493.77,NQ-500E5001032E
FR5126,3.0,493.77,NQ-500E5001032U
FR5126,3.0,493.77,NQ-500E500B032A
FR5126,3.0,493.77,NQ-500E500B032E
FR5126,3.0,493.77,NQ-500E500B032U
FR5126,3.0,493.77,NQ-500E500X032E
FR5126,3.0,493.77,NQ-500E500X032U
FR5126,3.0,493.77,NQ-500M5001032E
FR5126,3.0,493.77,NQ-500M5001032U
FR5126,3.0,493.77,NQ-500M500B032E
FR5126,3.0,493.77,NQ-500M500X032E
FR5126,3.0,493.77,NQC500E5001032E
FR5126,3.0,493.77,NQC500E5001032U
FR5126,3.0,493.77,NQC500E500B032E
FR5126,3.0,493.77,NQC500E500B032U
FR5126,3.0,493.77,NQC500E500X032K
FR5126,3.0,493.77,NQC500E500X032U
FR5126,3.0,493.77,NQC500M500B032E
FR5126,5.0,238.6,NQ-500E5001032E
FR5126,5.0,238.6,NQ-500E5001032U
FR5126,5.0,238.6,NQ-500E500B032A
FR5126,5.0,238.6,NQ-500E500B032E
FR5126,5.0,238.6,NQ-500E500B032U
FR5126,5.0,238.6,NQ-500E500X032E
FR5126,5.0,238.6,NQ-500E500X032U
FR5126,5.0,238.6,NQ-500M5001032E
FR5126,5.0,238.6,NQ-500M5001032U
FR5126,5.0,238.6,NQ-500M500B032E
FR5126,5.0,238.6,NQ-500M500X032E
FR5126,5.0,238.6,NQC500E5001032E
FR5126,5.0,238.6,NQC500E5001032U
FR5126,5.0,238.6,NQC500E500B032E
FR5126,5.0,238.6,NQC500E500B032U
FR5126,5.0,238.6,NQC500E500X032K
FR5126,5.0,238.6,NQC500E500X032U
FR5126,5.0,238.6,NQC500M500B032E
FR5127,3.0,282.24,NQ-900E9001064E
FR5127,3.0,282.24,NQ-900E900B064E
FR5127,3.0,282.24,NQC900E9001064E
FR5127,3.0,282.24,NQC900E900B064E
FR5127,3.0,282.24,NQC900E900X064A
FR5127,3.0,282.24,NQC900E900X064E
FR5127,5.0,143.14,NQ-900E9001064E
FR5127,5.0,143.14,NQ-900E900B064E
FR5127,5.0,143.14,NQC900E9001064E
FR5127,5.0,143.14,NQC900E900B064E
FR5127,5.0,143.14,NQC900E900X064A
FR5127,5.0,143.14,NQC900E900X064E
FR5129,5.0,223.07,ND-450D3001014Z
FR5129,5.0,223.07,ND-450E3001014Z
FR5129,5.0,223.07,NDC450D3001014Z
FR5129,5.0,223.07,NDC450E3001014Z
FR5131,3.0,288.61,NQ-550D3501024U
FR5131,3.0,288.61,NQC550D3501024U
FR5131,3.0,288.61,NQC550D3501024Z
FR5131,3.0,288.61,NQC550E3501024K
FR5131,3.0,288.61,NQC550E3501024U
FR5131,5.0,209.97,NQ-550D3501024U
FR5131,5.0,209.97,NQC550D3501024U
FR5131,5.0,209.97,NQC550D3501024Z
FR5131,5.0,209.97,NQC550E3501024K
FR5131,5.0,209.97,NQC550E3501024U
FR5132,5.0,299.55,TDC300E3001010Z
FR5145,2.0,428.46,NQ-300E3001016Z
FR5145,2.0,428.46,NQ-300E300B016Z
FR5145,2.0,428.46,NQC300E3001016Z
FR5145,3.0,327.02,NQ-300E3001016Z
FR5145,3.0,327.02,NQ-300E300B016Z
FR5145,3.0,327.02,NQC300E3001016Z
FR5145,5.0,241.23,NQ-300E3001016Z
FR5145,5.0,241.23,NQ-300E300B016Z
FR5145,5.0,241.23,NQC300E3001016Z
FR5147,3.0,230.66,NQ-500E5001032Z
FR5147,3.0,230.66,NQC500E5001032U
FR5147,5.0,162.38,NQ-500E5001032Z
FR5147,5.0,162.38,NQC500E5001032U
FR5150,5.0,181.9,5QC500S500U032U
FR5150,5.0,181.9,MQ-500S500U032U
FR5150,5.0,181.9,MQC500E500U032U
FR5150,5.0,181.9,MQC500S500U032U
FR5150,5.0,181.9,NQC500E500B032A
FR5150,5.0,181.9,QQC500S500U032U
FR5157,5.0,266.65,4QZ500M500U031U
FR5157,5.0,266.65,TQC500E500U031U
FR5157,5.0,266.65,TQC500M500U031U
FR5171,3.0,286.7,NQC350E4501020Z
FR5171,5.0,198.27,NQC350E4501020Z
FR5174,3.0,258.87,NQ-350E450B020Y
FR5177,5.0,177.94,4Q-500M600U041U
FR5177,5.0,177.94,4QC500M600U041U
FR5193,3.0,259.22,NQ-400E4001024Z
FR5193,3.0,259.22,NQC400E4001024A
FR5193,3.0,259.22,NQC400E4001024U
FR5193,3.0,259.22,NQC400E4001024Z
FR5193,3.0,259.22,NQC400E400B024Z
FR5193,5.0,202.83,NQ-400E4001024Z
FR5193,5.0,202.83,NQC400E4001024A
FR5193,5.0,202.83,NQC400E4001024U
FR5193,5.0,202.83,NQC400E4001024Z
FR5193,5.0,202.83,NQC400E400B024Z
FR5202,3.0,551.57,TQ-500E600U039U
FR5202,3.0,551.57,TQ-500E600U039W
FR5202,3.0,551.57,TQZ500M600U039U
FR5202,3.0,551.57,TQZ500M600U039W
FR5202,5.0,253.42,TQ-500E600U039U
FR5202,5.0,253.42,TQ-500E600U039W
FR5202,5.0,253.42,TQZ500M600U039U
FR5202,5.0,253.42,TQZ500M600U039W
FR5203,5.0,188.88,NQ-600E6001032E
FR5203,5.0,188.88,NQ-600E600C032E
FR5203,5.0,188.88,NQ-600E600C032U
FR5203,5.0,188.88,NQC600E600C032E
FR5203,5.0,188.88,NQC600E600C032U
FR5205,5.0,473.58,4Q-400M500U025U
FR5205,5.0,473.58,4QC400M500U025U
FR5209,5.0,301.26,TQ-500E500U032U
FR5209,5.0,301.26,TQ-500E500U032W
FR5209,5.0,301.26,TQZ500M500U032U
FR5209,5.0,301.26,TQZ500M500U032W
FR5210,3.0,406.22,TQ-500E600U039U
FR5210,3.0,406.22,TQ-500E600U039W
FR5210,3.0,406.22,TQZ500M600U039U
FR5210,3.0,406.22,TQZ500M600U039W
FR5210,5.0,168.91,TQ-500E600U039U
FR5210,5.0,168.91,TQ-500E600U039W
FR5210,5.0,168.91,TQZ500M600U039U
FR5210,5.0,168.91,TQZ500M600U039W
FR5221,5.0,191.53,TQC500M500U031U
FR5222,5.0,158.49,TQC500M600U039U
FR5223,5.0,218.84,NQ-400E4001020E
FR5223,5.0,218.84,NQ-400E400B020E
FR5223,5.0,218.84,NQ-400E400B020U
FR5223,5.0,218.84,NQC400E400B020E
FR5223,5.0,218.84,NQC400E400B020U
FR5224,5.0,175.68,TQC500M600U039U
FR5230,5.0,309.78,TQ-400E500U025U
FR5230,5.0,309.78,TQ-400M500U025U
FR5230,5.0,309.78,TQC400M500U025U
FR5232,5.0,370.92,MQ-500E500U032U
FR5232,5.0,370.92,MQ-500M500U032U
FR6002,2.0,215.52,MQ-700E7001048A
FR6002,2.0,215.52,MQ-700E7001048K
FR6002,2.0,215.52,MQC700E7001048A
FR6002,2.0,215.52,MQC700E7001048K
FR6002,2.0,215.52,MQC700E7001048U
FR6002,2.0,215.52,MQC700S7001048A
FR6002,2.0,215.52,NQ-700E7001048A
FR6002,2.0,215.52,NQ-700E7001048K
FR6002,2.0,215.52,NQ-700E700B048A
FR6002,2.0,215.52,NQC700E7001048A
FR6002,2.0,215.52,TQ-700E7001048A
FR6002,2.0,215.52,TQ-700M7001048A
FR6002,3.0,215.41,MQ-700E7001048A
FR6002,3.0,215.41,MQ-700E7001048K
FR6002,3.0,215.41,MQC700E7001048A
FR6002,3.0,215.41,MQC700E7001048K
FR6002,3.0,215.41,MQC700E7001048U
FR6002,3.0,215.41,MQC700S7001048A
FR6002,3.0,215.41,NQ-700E7001048A
FR6002,3.0,215.41,NQ-700E7001048K
FR6002,3.0,215.41,NQ-700E700B048A
FR6002,3.0,215.41,NQC700E7001048A
FR6002,3.0,215.41,TQ-700E7001048A
FR6002,3.0,215.41,TQ-700M7001048A
FR6002,5.0,154.11,MQ-700E7001048A
FR6002,5.0,154.11,MQ-700E7001048K
FR6002,5.0,154.11,MQC700E7001048A
FR6002,5.0,154.11,MQC700E7001048K
FR6002,5.0,154.11,MQC700E7001048U
FR6002,5.0,154.11,MQC700S7001048A
FR6002,5.0,154.11,NQ-700E7001048A
FR6002,5.0,154.11,NQ-700E7001048K
FR6002,5.0,154.11,NQ-700E700B048A
FR6002,5.0,154.11,NQC700E7001048A
FR6002,5.0,154.11,TQ-700E7001048A
FR6002,5.0,154.11,TQ-700M7001048A
FR6003,2.0,249.69,MQ-600E6001040A
FR6003,2.0,249.69,MQC600E6001040A
FR6003,2.0,249.69,NQ-600E6001040A
FR6003,5.0,206.88,MQ-600E6001040A
FR6003,5.0,206.88,MQC600E6001040A
FR6003,5.0,206.88,NQ-600E6001040A
FR6004,5.0,210.58,MQ-700E7001048A
FR6004,5.0,210.58,MQ-700S7001048A
FR6004,5.0,210.58,MQ-700S7001048K
FR6004,5.0,210.58,MQC700S7001048A
FR6004,5.0,210.58,MQC700S7001048K
FR6006,2.0,262.18,MQ-500E6001044A
FR6006,2.0,262.18,MQ-500E6001044K
FR6006,2.0,262.18,MQ-500E600A044A
FR6006,3.0,262.24,MQ-500E6001044A
FR6006,3.0,262.24,MQ-500E6001044K
FR6006,3.0,262.24,MQ-500E600A044A
FR6006,5.0,156.4,MQ-500E6001044A
FR6006,5.0,156.4,MQ-500E6001044K
FR6006,5.0,156.4,MQ-500E600A044A
FR6009,2.0,223.93,ND-300E3001006A
FR6009,2.0,223.93,ND-300E3001006K
FR6009,2.0,223.93,NDC300E3001006A
FR6009,2.0,223.93,NDC300E3001006K
FR6009,5.0,228.78,ND-300E3001006A
FR6009,5.0,228.78,ND-300E3001006K
FR6009,5.0,228.78,NDC300E3001006A
FR6009,5.0,228.78,NDC300E3001006K
FR6011,2.0,268.07,MQ-500E5001032A
FR6011,2.0,268.07,MQ-500E5001032K
FR6011,2.0,268.07,NQ-500E5001032A
FR6011,2.0,268.07,NQ-500E5001032K
FR6011,2.0,268.07,NQ-500E500B032A
FR6011,2.0,268.07,NQC500E5001032A
FR6011,2.0,268.07,NQC500E500B032A
FR6011,5.0,199.47,MQ-500E5001032A
FR6011,5.0,199.47,MQ-500E5001032K
FR6011,5.0,199.47,NQ-500E5001032A
FR6011,5.0,199.47,NQ-500E5001032K
FR6011,5.0,199.47,NQ-500E500B032A
FR6011,5.0,199.47,NQC500E5001032A
FR6011,5.0,199.47,NQC500E500B032A
FR6014,3.0,237.62,NQ-500E5001032A
FR6014,3.0,237.62,NQ-500E5001032K
FR6014,3.0,237.62,NQ-500E5001032U
FR6014,3.0,237.62,NQ-500E500B032A
FR6014,3.0,237.62,NQ-500E500B032K
FR6014,3.0,237.62,NQ-500E500B032U
FR6014,3.0,237.62,NQ-500E500X032A
FR6014,3.0,237.62,NQ-500S5001032A
FR6014,3.0,237.62,NQ-500S5001032K
FR6014,3.0,237.62,NQC500E5001032A
FR6014,3.0,237.62,NQC500E5001032U
FR6014,3.0,237.62,NQC500E500B032U
FR6014,3.0,237.62,NQC500S5001032U
FR6014,3.0,237.62,TQC500E500B032E
FR6014,5.0,173.61,NQ-500E5001032A
FR6014,5.0,173.61,NQ-500E5001032K
FR6014,5.0,173.61,NQ-500E5001032U
FR6014,5.0,173.61,NQ-500E500B032A
FR6014,5.0,173.61,NQ-500E500B032K
FR6014,5.0,173.61,NQ-500E500B032U
FR6014,5.0,173.61,NQ-500E500X032A
FR6014,5.0,173.61,NQ-500S5001032A
FR6014,5.0,173.61,NQ-500S5001032K
FR6014,5.0,173.61,NQC500E5001032A
FR6014,5.0,173.61,NQC500E5001032U
FR6014,5.0,173.61,NQC500E500B032U
FR6014,5.0,173.61,NQC500S5001032U
FR6014,5.0,173.61,TQC500E500B032E
FR6015,3.0,246.4,NQ-400E4001020A
FR6015,3.0,246.4,NQ-400E4001020E
FR6015,3.0,246.4,NQ-400E4001020U
FR6015,3.0,246.4,NQ-400E400B020A
FR6015,3.0,246.4,NQ-400E400B020E
FR6015,3.0,246.4,NQ-400E400B020U
FR6015,3.0,246.4,NQ-400E400X020A
FR6015,3.0,246.4,NQ-400S4001020A
FR6015,3.0,246.4,NQC400E4001020E
FR6015,3.0,246.4,NQC400E4001020U
FR6015,3.0,246.4,NQC400E400B020A
FR6015,3.0,246.4,NQC400E400B020E
FR6015,3.0,246.4,NQC400E400B020U
FR6015,5.0,233.14,NQ-400E4001020A
FR6015,5.0,233.14,NQ-400E4001020E
FR6015,5.0,233.14,NQ-400E4001020U
FR6015,5.0,233.14,NQ-400E400B020A
FR6015,5.0,233.14,NQ-400E400B020E
FR6015,5.0,233.14,NQ-400E400B020U
FR6015,5.0,233.14,NQ-400E400X020A
FR6015,5.0,233.14,NQ-400S4001020A
FR6015,5.0,233.14,NQC400E4001020E
FR6015,5.0,233.14,NQC400E4001020U
FR6015,5.0,233.14,NQC400E400B020A
FR6015,5.0,233.14,NQC400E400B020E
FR6015,5.0,233.14,NQC400E400B020U
FR6016,3.0,222.71,ND-300E3001008A
FR6016,3.0,222.71,ND-300E3001008K
FR6016,3.0,222.71,ND-300E300C008A
FR6016,3.0,222.71,ND-300E300X008K
FR6016,3.0,222.71,NDC300E3001008A
FR6016,3.0,222.71,NDC300E3001008U
FR6016,5.0,231.37,ND-300E3001008A
FR6016,5.0,231.37,ND-300E3001008K
FR6016,5.0,231.37,ND-300E300C008A
FR6016,5.0,231.37,ND-300E300X008K
FR6016,5.0,231.37,NDC300E3001008A
FR6016,5.0,231.37,NDC300E3001008U
FR6021,3.0,281.2,MQC600E6001040A
FR6021,3.0,281.2,MQC600E6001040K
FR6021,3.0,281.2,MQC600E6001040U
FR6021,5.0,161.61,MQC600E6001040A
FR6021,5.0,161.61,MQC600E6001040K
FR6021,5.0,161.61,MQC600E6001040U
FR6022,3.0,257.09,MQC400E4001024A
FR6022,3.0,257.09,MQC400E4001024K
FR6022,3.0,257.09,NQ-400E4001024A
FR6022,3.0,257.09,NQ-400E4001024K
FR6022,3.0,257.09,NQC400E4001024K
FR6022,3.0,257.09,NQC400E4001024U
FR6022,5.0,215.26,MQC400E4001024A
FR6022,5.0,215.26,MQC400E4001024K
FR6022,5.0,215.26,NQ-400E4001024A
FR6022,5.0,215.26,NQ-400E4001024K
FR6022,5.0,215.26,NQC400E4001024K
FR6022,5.0,215.26,NQC400E4001024U
FR6026,3.0,248.57,TQ-400E5001028A
FR6026,3.0,248.57,TQ-400E5001028K
FR6026,3.0,248.57,TQ-400E500B028K
FR6026,5.0,193.83,TQ-400E5001028A
FR6026,5.0,193.83,TQ-400E5001028K
FR6026,5.0,193.83,TQ-400E500B028K
FR6042,3.0,206.41,NQ-700E7001048A
FR6042,3.0,206.41,NQC700E7001048A
FR6042,3.0,206.41,NQC700E7001048K
FR6043,3.0,203.47,NDC200E2001008A
FR6043,3.0,203.47,TD-200E2001008A
FR6043,3.0,203.47,TD-200E2001008K
FR6043,3.0,203.47,TDC200E2001008A
FR6043,3.0,203.47,TDC200E2001008K
FR6043,5.0,298.48,NDC200E2001008A
FR6043,5.0,298.48,TD-200E2001008A
FR6043,5.0,298.48,TD-200E2001008K
FR6043,5.0,298.48,TDC200E2001008A
FR6043,5.0,298.48,TDC200E2001008K
FR6049,3.0,262.0,ND-300E300C008A
FR6049,3.0,262.0,TD-300E3001008A
FR6049,3.0,262.0,TD-300E3001008K
FR6053,3.0,269.07,NQ-400E4001024A
FR6053,3.0,269.07,NQ-400E4001024K
FR6053,3.0,269.07,NQ-400E4001024U
FR6053,3.0,269.07,NQC400E4001024A
FR6053,3.0,269.07,NQC400E4001024U
FR6053,3.0,269.07,NQC400E400B024A
FR6053,3.0,269.07,TQC400E4001024A
FR6053,3.0,269.07,TQC400E4001024E
FR6053,3.0,269.07,TQC400E400B024E
FR6053,5.0,213.38,NQ-400E4001024A
FR6053,5.0,213.38,NQ-400E4001024K
FR6053,5.0,213.38,NQ-400E4001024U
FR6053,5.0,213.38,NQC400E4001024A
FR6053,5.0,213.38,NQC400E4001024U
FR6053,5.0,213.38,NQC400E400B024A
FR6053,5.0,213.38,TQC400E4001024A
FR6053,5.0,213.38,TQC400E4001024E
FR6053,5.0,213.38,TQC400E400B024E
FR6055,2.0,245.88,NQC400E4001024A
FR6055,2.0,245.88,NQC400E4001024K
FR6055,3.0,253.8,NQC400E4001024A
FR6055,3.0,253.8,NQC400E4001024K
FR6055,5.0,194.05,NQC400E4001024A
FR6055,5.0,194.05,NQC400E4001024K
FR6059,3.0,186.96,NQ-700E7001048A
FR6059,3.0,186.96,NQC700E7001048A
FR6059,3.0,186.96,NQC700E7001048K
FR6059,3.0,186.96,NQC700E700B048A
FR6059,3.0,186.96,TQ-700E7001048A
FR6059,3.0,186.96,TQ-700E7001048E
FR6059,3.0,186.96,TQ-700E700B048A
FR6059,3.0,186.96,TQC700E7001048A
FR6059,3.0,186.96,TQC700E7001048E
FR6059,3.0,186.96,TQC700E700B048E
FR6059,5.0,167.59,NQ-700E7001048A
FR6059,5.0,167.59,NQC700E7001048A
FR6059,5.0,167.59,NQC700E7001048K
FR6059,5.0,167.59,NQC700E700B048A
FR6059,5.0,167.59,TQ-700E7001048A
FR6059,5.0,167.59,TQ-700E7001048E
FR6059,5.0,167.59,TQ-700E700B048A
FR6059,5.0,167.59,TQC700E7001048A
FR6059,5.0,167.59,TQC700E7001048E
FR6059,5.0,167.59,TQC700E700B048E
FR6063,3.0,226.94,TQ-500D5001032A
FR6063,3.0,226.94,TQ-500D5001032K
FR6063,3.0,226.94,TQ-500E5001032A
FR6063,3.0,226.94,TQ-500E5001032E
FR6063,3.0,226.94,TQ-500E5001032K
FR6063,3.0,226.94,TQC500E5001032A
FR6063,3.0,226.94,TQC500E5001032E
FR6063,5.0,181.94,TQ-500D5001032A
FR6063,5.0,181.94,TQ-500D5001032K
FR6063,5.0,181.94,TQ-500E5001032A
FR6063,5.0,181.94,TQ-500E5001032E
FR6063,5.0,181.94,TQ-500E5001032K
FR6063,5.0,181.94,TQC500E5001032A
FR6063,5.0,181.94,TQC500E5001032E
FR6075,5.0,293.88,TD-200E2001008A
FR6084,3.0,209.33,TD-170E2501002E
FR6084,3.0,209.33,TD-170E2501002K
FR6084,5.0,321.59,TD-170E2501002E
FR6084,5.0,321.59,TD-170E2501002K
FR6096,3.0,350.2,TQ-300E4001020A
FR6096,3.0,350.2,TQ-300E4001020K
FR6096,3.0,350.2,TQC300E4001020K
FR6096,5.0,201.33,TQ-300E4001020A
FR6096,5.0,201.33,TQ-300E4001020K
FR6096,5.0,201.33,TQC300E4001020K
FR6101,2.0,158.72,ND-500E6001008U
FR6101,5.0,159.67,ND-500E6001008U
FR6103,3.0,374.33,TQ-300E4001018C
FR6103,3.0,374.33,TQ-300E4001018N
FR6103,5.0,228.38,TQ-300E4001018C
FR6103,5.0,228.38,TQ-300E4001018N
FR6104,3.0,234.29,TD-200E2001008A
FR6104,3.0,234.29,TD-200E2201006A
FR6104,3.0,234.29,TD-200M2201006A
FR6104,3.0,234.29,TD-200M2201006K
FR6104,5.0,300.89,TD-200E2001008A
FR6104,5.0,300.89,TD-200E2201006A
FR6104,5.0,300.89,TD-200M2201006A
FR6104,5.0,300.89,TD-200M2201006K
FR6112,5.0,218.7,NQ-350E3501020A
FR6112,5.0,218.7,NQ-350E3501020K
FR6112,5.0,218.7,NQC350E3501020A
FR6112,5.0,218.7,NQC350E3501020K
FR6112,5.0,218.7,NQC350E3501020U
FR6112,5.0,218.7,TQ-350S3501020E
FR6112,5.0,218.7,TQC350E3501020E
FR6116,3.0,238.26,TD-300M2001010A
FR6116,3.0,238.26,TD-300M2001010K
FR6116,5.0,243.0,TD-300M2001010A
FR6116,5.0,243.0,TD-300M2001010K
FR6122,3.0,274.75,TQ-300E4001020A
FR6122,3.0,274.75,TQ-300E4001020K
FR6122,5.0,213.4,TQ-300E4001020A
FR6122,5.0,213.4,TQ-300E4001020K
FR6125,3.0,206.65,TQ-400E5001026C
FR6125,3.0,206.65,TQ-400E5001026N
FR6125,5.0,210.09,TQ-400E5001026C
FR6125,5.0,210.09,TQ-400E5001026N
FR6131,3.0,156.94,NQ-A00EA001072U
FR6131,3.0,156.94,TQ-A00EA001072U
FR6131,3.0,156.94,TQ-A00MA001072A
FR6131,3.0,156.94,TQ-A00MA001072U
FR6131,3.0,156.94,TQCA00EA001072U
FR6131,3.0,156.94,TQCA00MA001072U
FR6131,5.0,146.2,NQ-A00EA001072U
FR6131,5.0,146.2,TQ-A00EA001072U
FR6131,5.0,146.2,TQ-A00MA001072A
FR6131,5.0,146.2,TQ-A00MA001072U
FR6131,5.0,146.2,TQCA00EA001072U
FR6131,5.0,146.2,TQCA00MA001072U
FR6133,3.0,190.96,TQ-700E7001048K
FR6133,3.0,190.96,TQ-700M7001048A
FR6133,3.0,190.96,TQ-700M7001048K
